model,scenario,mechanism,direction,target,multiplier,endpoint,truth_metric,true_ratio,truth_se_log,n_trials,mean_log_gmr,bias_log,bias_mc_se,bias_lo,bias_hi,bias_pct,toward_one,bias_toward_one_log,note
k2020,ka_down_080,ka,down,0.8,0.424232725036545,AUCinf_true,AUC0-inf,0.800570249731887,0.000496213900277846,10000,-0.222097216423353,0.00033377665592671,0.000609649067886947,-0.00086111356034012,0.00152866687219354,0.0333832365552844,TRUE,0.00033377665592671,reference: individual model AUC0-inf of trial subjects (no NCA)
k2020,ke_up_080,ke,up,0.8,1.45683866187482,Cmax,Cmax,0.933475925199342,4.946823686538e-05,10000,-0.0755398313404002,-0.00669972518352645,0.000426516507853154,-0.00753568217773043,-0.00586376818932247,-0.667733206192089,FALSE,-0.00669972518352645,""
k2020,ke_up_080,ke,up,0.8,1.45683866187482,AUClast,AUC0-inf,0.800201954152666,7.33768402498735e-05,10000,-0.228390235941929,-0.00549909546025673,0.000514989693920602,-0.00650845671275042,-0.00448973420776305,-0.548400311224329,FALSE,-0.00549909546025673,""
k2020,ke_up_080,ke,up,0.8,1.45683866187482,AUCinf_A,AUC0-inf,0.800201954152666,7.33768402498735e-05,10000,-0.217025970045152,0.00586517043651977,0.0005185761862042,0.0048487797883194,0.00688156108472014,0.588240422520614,TRUE,0.00586517043651977,""
k2020,ke_up_080,ke,up,0.8,1.45683866187482,AUCinf_B,AUC0-inf,0.800201954152666,7.33768402498735e-05,10000,-0.222726906135887,0.00016423434578472,0.000490765487199746,-0.000797648333982036,0.00112611702555148,0.01642478329833,TRUE,0.00016423434578472,""
k2020,ke_up_080,ke,up,0.8,1.45683866187482,AUCinf_C,AUC0-inf,0.800201954152666,7.33768402498735e-05,10000,-0.225554407262835,-0.00266326678116346,0.000510649627782251,-0.00366412166033546,-0.00166241190199147,-0.265972343251519,FALSE,-0.00266326678116346,""
k2020,ke_up_080,ke,up,0.8,1.45683866187482,AUCinf_Ai,AUC0-inf,0.800201954152666,7.33768402498735e-05,10000,-0.224713856730236,-0.00182271624856434,0.000505351996454287,-0.00281318796113015,-0.000832244535998523,-0.182105611010996,FALSE,-0.00182271624856434,""
k2020,ke_up_080,ke,up,0.8,1.45683866187482,AUCinf_Ci,AUC0-inf,0.800201954152666,7.33768402498735e-05,10000,-0.225000165203579,-0.00210902472190741,0.000504283536960141,-0.00309740229234576,-0.00112064715146906,-0.210680229192972,FALSE,-0.00210902472190741,""
k2020,ke_up_080,ke,up,0.8,1.45683866187482,AUCinf_true,AUC0-inf,0.800201954152666,7.33768402498735e-05,10000,-0.222958396556582,-6.72560749102324e-05,0.000495793327720407,-0.00103899314101749,0.000904480991197029,-0.00672538132711065,FALSE,-6.72560749102324e-05,reference: individual model AUC0-inf of trial subjects (no NCA)
k2020,F_up_125,F,up,1.25,1.15294080629446,Cmax,Cmax,1.17607904174935,2.89102518965281e-05,10000,0.164279044278668,0.00209298468898697,0.000413507576212276,0.00128252473227646,0.00290344464569748,0.209517651032387,FALSE,-0.00209298468898697,""
k2020,F_up_125,F,up,1.25,1.15294080629446,AUClast,AUC0-inf,1.25037238459433,5.12005791687799e-05,10000,0.227438307341643,0.00399689271764969,0.000509554331479785,0.00299818457978293,0.00499560085551646,0.400489094581769,FALSE,-0.00399689271764969,""
k2020,F_up_125,F,up,1.25,1.15294080629446,AUCinf_A,AUC0-inf,1.25037238459433,5.12005791687799e-05,10000,0.204413413255046,-0.0190280013689469,0.000513319176073328,-0.0200340884666244,-0.0180219142712694,-1.88481117378629,TRUE,0.0190280013689469,""
k2020,F_up_125,F,up,1.25,1.15294080629446,AUCinf_B,AUC0-inf,1.25037238459433,5.12005791687799e-05,10000,0.218415272672476,-0.00502614195151677,0.000492125527896252,-0.00599069026206618,-0.00406159364096735,-0.501353203531374,TRUE,0.00502614195151677,""
k2020,F_up_125,F,up,1.25,1.15294080629446,AUCinf_C,AUC0-inf,1.25037238459433,5.12005791687799e-05,10000,0.224807567751036,0.00136615312704283,0.000504245538953934,0.000377850031328131,0.00235445622275753,0.136708673933006,FALSE,-0.00136615312704283,""
k2020,F_up_125,F,up,1.25,1.15294080629446,AUCinf_Ai,AUC0-inf,1.25037238459433,5.12005791687799e-05,10000,0.213806651701172,-0.00963476292282134,0.000507507882067248,-0.0106294600935433,-0.00864006575209933,-0.958849729985745,TRUE,0.00963476292282134,""
k2020,F_up_125,F,up,1.25,1.15294080629446,AUCinf_Ci,AUC0-inf,1.25037238459433,5.12005791687799e-05,10000,0.223213084069784,-0.000228330554209066,0.000500880158566256,-0.00121003762556964,0.000753376517151506,-0.022830448877198,TRUE,0.000228330554209066,""
k2020,F_up_125,F,up,1.25,1.15294080629446,AUCinf_true,AUC0-inf,1.25037238459433,5.12005791687799e-05,10000,0.223414891167743,-2.65234562507322e-05,0.000493348000209546,-0.000993467768506301,0.000940420856004836,-0.00265231045070147,TRUE,2.65234562507322e-05,reference: individual model AUC0-inf of trial subjects (no NCA)
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,Cmax,Cmax,1.05342570107931,7.45405746569047e-05,10000,0.0568422126064162,0.00479478662224804,0.000403790620713312,0.00400337154835488,0.00558620169614121,0.480630000567528,FALSE,-0.00479478662224804,""
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,AUClast,AUC0-inf,1.25092658233271,0.000137505047102082,10000,0.23118393668574,0.00729939410721087,0.000494263127544683,0.00633065617833716,0.00826813203608457,0.732609962286057,FALSE,-0.00729939410721087,""
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,AUCinf_A,AUC0-inf,1.25092658233271,0.000137505047102082,10000,0.167988134035497,-0.0558964085430327,0.000503068883108344,-0.0568824054356678,-0.0549104116503975,-5.4362909259342,TRUE,0.0558964085430327,""
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,AUCinf_B,AUC0-inf,1.25092658233271,0.000137505047102082,10000,0.217116380826852,-0.00676816175167702,0.000486871779181812,-0.00772241290396231,-0.00581391059939173,-0.674530933028872,TRUE,0.00676816175167702,""
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,AUCinf_C,AUC0-inf,1.25092658233271,0.000137505047102082,10000,0.22506597139687,0.00118142881834035,0.000491531369315558,0.000218045037210203,0.0021448125994705,0.118212698028253,FALSE,-0.00118142881834035,""
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,AUCinf_Ai,AUC0-inf,1.25092658233271,0.000137505047102082,10000,0.204083544863042,-0.019800997715487,0.000497830127704529,-0.0207767268362068,-0.0188252685947671,-1.96062455078231,TRUE,0.019800997715487,""
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,AUCinf_Ci,AUC0-inf,1.25092658233271,0.000137505047102082,10000,0.224292622626898,0.000408080048368481,0.000492205660083632,-0.000556625318382201,0.00137278541511916,0.040816332435889,FALSE,-0.000408080048368481,""
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,AUCinf_true,AUC0-inf,1.25092658233271,0.000137505047102082,10000,0.223755637314719,-0.000128905263810541,0.000482412773791927,-0.00107441692612479,0.000816606398503704,-0.0128896955884028,TRUE,0.000128905263810541,reference: individual model AUC0-inf of trial subjects (no NCA)
k2020,ke_down_125,ke,down,1.25,0.642602940228105,Cmax,Cmax,1.06352537123811,4.86753146587031e-05,10000,0.0684161470752241,0.00682693534233281,0.000414363719144623,0.00601479737630928,0.00763907330835635,0.685029198659826,FALSE,-0.00682693534233281,""
k2020,ke_down_125,ke,down,1.25,0.642602940228105,AUClast,AUC0-inf,1.2495748835008,9.00825365804702e-05,10000,0.226214518533477,0.00341111826343513,0.00052502389690953,0.00238209033446958,0.00444014619240067,0.341694274812432,FALSE,-0.00341111826343513,""
k2020,ke_down_125,ke,down,1.25,0.642602940228105,AUCinf_A,AUC0-inf,1.2495748835008,9.00825365804702e-05,10000,0.201202546296154,-0.0216008539738878,0.000532144639361945,-0.0226438383016033,-0.0205578696461723,-2.13692263105985,TRUE,0.0216008539738878,""
k2020,ke_down_125,ke,down,1.25,0.642602940228105,AUCinf_B,AUC0-inf,1.2495748835008,9.00825365804702e-05,10000,0.225768792315291,0.00296539204524887,0.000510463410520409,0.00196490214520338,0.00396588194529436,0.296979316951762,FALSE,-0.00296539204524887,""
k2020,ke_down_125,ke,down,1.25,0.642602940228105,AUCinf_C,AUC0-inf,1.2495748835008,9.00825365804702e-05,10000,0.22393734778065,0.00113394751060786,0.000521441987082659,0.000111939995898846,0.00215595502531687,0.113459067216715,FALSE,-0.00113394751060786,""
k2020,ke_down_125,ke,down,1.25,0.642602940228105,AUCinf_Ai,AUC0-inf,1.2495748835008,9.00825365804702e-05,10000,0.224612687743362,0.00180928747332013,0.000524032092889949,0.000782203444512678,0.00283637150212757,0.181092522147086,FALSE,-0.00180928747332013,""
k2020,ke_down_125,ke,down,1.25,0.642602940228105,AUCinf_Ci,AUC0-inf,1.2495748835008,9.00825365804702e-05,10000,0.226501004962367,0.00369760469232433,0.000519373721456694,0.00267965090375267,0.00471555848089599,0.370444926613067,FALSE,-0.00369760469232433,""
k2020,ke_down_125,ke,down,1.25,0.642602940228105,AUCinf_true,AUC0-inf,1.2495748835008,9.00825365804702e-05,10000,0.222960205678751,0.000156805408709271,0.000510351727335344,-0.00084346559631581,0.00115707641373435,0.0156817703319989,FALSE,-0.000156805408709271,reference: individual model AUC0-inf of trial subjects (no NCA)
